was_missed,expected_duration,actual_duration,technician_experience,asset_age,hour_of_day,month,time_to_start,tasks_per_technician_per_day,avg_duration_per_task_type,miss_rate_per_location,task_type_enc,asset_type_enc,location_enc,assigned_to_enc,priority_enc
True,95,-1.0,6,9,11,1,23.0,10,110.25152129817444,0.17523809523809525,3,4,2,4,0
False,100,-1.0,3,15,11,2,0.0,14,103.75581395348837,0.16977225672877846,0,2,3,3,2
False,84,105.0,4,10,11,3,12.0,10,103.52264150943397,0.16403162055335968,1,2,0,1,0
False,64,98.0,9,3,11,3,14.0,4,103.52264150943397,0.16771488469601678,1,4,1,4,2
False,72,108.0,2,1,11,3,-9.0,13,103.75581395348837,0.16403162055335968,0,4,0,3,1
True,96,-1.0,4,8,11,1,27.0,9,100.72881355932203,0.16771488469601678,2,1,1,4,0
False,116,-1.0,8,4,11,3,0.0,10,100.72881355932203,0.16403162055335968,2,3,0,1,1
False,67,57.0,9,11,11,2,11.0,9,103.52264150943397,0.16977225672877846,1,3,3,0,2
True,141,-1.0,8,13,11,1,23.0,8,103.52264150943397,0.17523809523809525,1,4,2,0,0
False,72,62.0,7,4,11,2,-15.0,9,103.52264150943397,0.16771488469601678,1,0,1,3,0
False,119,120.0,7,11,11,3,-1.0,11,110.25152129817444,0.16977225672877846,3,3,3,2,1
False,47,-1.0,4,8,11,2,0.0,12,103.52264150943397,0.16771488469601678,1,0,1,2,0
False,107,103.0,2,6,11,3,5.0,9,110.25152129817444,0.17523809523809525,3,1,2,1,2
True,155,-1.0,9,11,11,2,18.0,8,100.72881355932203,0.16977225672877846,2,4,3,4,1
False,124,-1.0,9,15,11,3,20.0,9,103.75581395348837,0.17870722433460076,0,4,4,4,0
False,70,-1.0,8,2,11,1,0.0,8,103.52264150943397,0.16771488469601678,1,4,1,4,2
True,108,-1.0,1,11,11,2,20.0,4,103.52264150943397,0.17870722433460076,1,1,4,0,1
False,154,168.0,5,13,11,1,-2.0,8,105.28260869565217,0.17870722433460076,4,4,4,3,1
False,57,81.0,3,5,11,2,8.0,11,103.52264150943397,0.16977225672877846,1,1,3,4,1
False,157,171.0,7,14,11,3,-8.0,7,103.75581395348837,0.17523809523809525,0,2,2,0,1
False,44,44.0,3,5,11,3,-9.0,13,103.52264150943397,0.16403162055335968,1,4,0,3,2
False,35,61.0,9,5,11,2,-11.0,9,103.75581395348837,0.17870722433460076,0,2,4,0,1
False,84,-1.0,2,5,11,2,0.0,6,103.52264150943397,0.16403162055335968,1,1,0,3,1
False,34,45.0,3,15,11,2,11.0,6,105.28260869565217,0.17870722433460076,4,2,4,2,1
True,119,-1.0,8,9,11,2,-5.0,13,105.28260869565217,0.17523809523809525,4,2,2,0,2
False,95,89.0,4,15,11,3,29.0,5,100.72881355932203,0.16403162055335968,2,0,0,0,2
False,121,111.0,7,11,11,2,3.0,11,110.25152129817444,0.16403162055335968,3,0,0,4,2
True,106,-1.0,9,2,11,2,10.0,11,103.52264150943397,0.16403162055335968,1,0,0,4,2
True,80,-1.0,6,15,11,3,19.0,9,105.28260869565217,0.17523809523809525,4,1,2,3,2
False,62,-1.0,7,13,11,2,0.0,12,110.25152129817444,0.16977225672877846,3,0,3,2,0
False,87,125.0,9,1,11,1,-15.0,7,103.52264150943397,0.16977225672877846,1,3,3,1,0
True,37,-1.0,8,2,11,3,5.0,10,103.52264150943397,0.17870722433460076,1,1,4,1,2
False,96,-1.0,6,9,11,1,7.0,12,100.72881355932203,0.17870722433460076,2,1,4,4,0
False,68,-1.0,5,10,11,1,0.0,10,110.25152129817444,0.17523809523809525,3,4,2,0,1
True,157,-1.0,9,6,11,1,23.0,9,103.75581395348837,0.16977225672877846,0,4,3,3,0
False,94,98.0,6,5,11,2,21.0,8,103.75581395348837,0.16771488469601678,0,3,1,1,2
False,167,176.0,5,5,11,1,-1.0,6,103.52264150943397,0.17870722433460076,1,0,4,1,0
True,147,-1.0,5,8,11,3,23.0,13,100.72881355932203,0.16977225672877846,2,0,3,3,2
False,56,90.0,4,15,11,3,-10.0,8,110.25152129817444,0.17523809523809525,3,0,2,3,1
False,63,-1.0,4,14,11,2,-9.0,13,100.72881355932203,0.16403162055335968,2,4,0,0,0
False,50,72.0,1,15,11,3,13.0,14,103.52264150943397,0.16771488469601678,1,0,1,2,0
True,125,-1.0,5,12,11,2,2.0,10,103.52264150943397,0.17523809523809525,1,1,2,2,0
False,148,148.0,9,5,11,1,15.0,8,110.25152129817444,0.16403162055335968,3,4,0,0,1
True,86,-1.0,1,7,11,2,-2.0,6,100.72881355932203,0.16403162055335968,2,2,0,0,1
False,81,113.0,10,5,11,3,29.0,10,100.72881355932203,0.17870722433460076,2,0,4,4,2
False,127,166.0,3,14,11,1,-5.0,8,103.52264150943397,0.17870722433460076,1,3,4,2,1
False,39,65.0,7,4,11,3,0.0,10,105.28260869565217,0.16977225672877846,4,0,3,2,2
False,158,152.0,4,9,11,1,-6.0,9,110.25152129817444,0.16403162055335968,3,0,0,1,1
False,85,91.0,2,3,11,2,4.0,8,110.25152129817444,0.17870722433460076,3,1,4,2,2
False,106,-1.0,4,10,11,1,16.0,7,105.28260869565217,0.17870722433460076,4,4,4,1,2
True,62,-1.0,4,15,11,2,23.0,7,100.72881355932203,0.16977225672877846,2,2,3,4,2
False,48,60.0,3,1,11,2,-14.0,8,105.28260869565217,0.16977225672877846,4,3,3,4,0
False,66,62.0,9,2,11,3,-4.0,10,103.52264150943397,0.17870722433460076,1,0,4,0,2
False,147,175.0,5,15,11,3,9.0,7,105.28260869565217,0.17523809523809525,4,2,2,3,2
True,109,-1.0,9,4,11,1,15.0,7,103.75581395348837,0.16977225672877846,0,3,3,2,2
False,153,-1.0,10,14,11,3,-5.0,8,105.28260869565217,0.17523809523809525,4,1,2,2,0
False,155,180.0,4,13,11,2,7.0,7,100.72881355932203,0.16403162055335968,2,0,0,4,0
False,142,134.0,4,2,11,2,22.0,9,100.72881355932203,0.16977225672877846,2,4,3,2,0
False,180,-1.0,5,3,11,1,5.0,9,103.52264150943397,0.17870722433460076,1,1,4,4,1
False,87,-1.0,6,9,11,2,0.0,14,110.25152129817444,0.16403162055335968,3,2,0,3,0
False,173,179.0,3,9,11,1,7.0,8,110.25152129817444,0.16403162055335968,3,4,0,2,2
False,131,-1.0,10,6,11,1,0.0,3,105.28260869565217,0.17870722433460076,4,2,4,2,1
True,49,-1.0,6,10,11,2,22.0,9,100.72881355932203,0.17523809523809525,2,1,2,3,2
True,85,-1.0,8,6,11,2,-3.0,7,103.75581395348837,0.17523809523809525,0,3,2,3,0
False,158,-1.0,7,14,11,3,0.0,7,110.25152129817444,0.16977225672877846,3,4,3,0,1
False,115,-1.0,9,14,11,3,0.0,6,103.52264150943397,0.17523809523809525,1,4,2,3,0
False,171,-1.0,4,5,11,3,0.0,13,105.28260869565217,0.17870722433460076,4,3,4,0,0
True,177,-1.0,2,12,11,2,-9.0,6,100.72881355932203,0.17870722433460076,2,0,4,2,0
True,120,-1.0,8,2,11,2,6.0,13,105.28260869565217,0.16977225672877846,4,4,3,1,2
False,131,150.0,3,3,11,2,11.0,7,103.52264150943397,0.16403162055335968,1,4,0,4,0
False,90,-1.0,8,12,11,3,1.0,9,103.75581395348837,0.17870722433460076,0,1,4,4,2
False,72,101.0,7,2,11,1,30.0,12,100.72881355932203,0.17870722433460076,2,4,4,4,1
False,50,-1.0,6,11,11,2,3.0,11,103.75581395348837,0.16403162055335968,0,2,0,1,0
False,44,-1.0,5,4,11,1,0.0,13,110.25152129817444,0.16771488469601678,3,4,1,0,1
False,151,154.0,7,12,11,3,-11.0,8,103.75581395348837,0.16771488469601678,0,1,1,4,1
False,59,52.0,10,14,11,3,27.0,10,100.72881355932203,0.16771488469601678,2,4,1,2,2
False,147,-1.0,10,6,11,3,23.0,11,105.28260869565217,0.16403162055335968,4,4,0,0,2
False,149,150.0,3,14,11,3,10.0,14,100.72881355932203,0.17523809523809525,2,3,2,2,0
False,77,86.0,8,8,11,3,16.0,9,103.52264150943397,0.17870722433460076,1,4,4,1,1
False,122,123.0,8,7,11,2,-12.0,11,100.72881355932203,0.16771488469601678,2,3,1,3,1
False,78,-1.0,10,15,11,3,-12.0,9,100.72881355932203,0.16403162055335968,2,3,0,1,0
False,130,157.0,2,4,11,2,6.0,14,110.25152129817444,0.16403162055335968,3,4,0,3,2
False,111,131.0,1,3,11,2,1.0,11,110.25152129817444,0.16977225672877846,3,0,3,4,0
False,65,-1.0,10,2,11,3,0.0,8,110.25152129817444,0.17523809523809525,3,4,2,2,1
False,74,90.0,10,5,11,1,-3.0,10,110.25152129817444,0.17523809523809525,3,2,2,2,2
False,175,172.0,9,5,11,3,22.0,7,110.25152129817444,0.17870722433460076,3,3,4,3,0
False,95,100.0,9,10,11,3,19.0,10,103.52264150943397,0.16403162055335968,1,2,0,0,1
False,64,95.0,10,3,11,2,21.0,6,100.72881355932203,0.16771488469601678,2,0,1,3,1
False,174,189.0,1,4,11,2,24.0,11,105.28260869565217,0.17870722433460076,4,2,4,0,0
False,149,146.0,9,6,11,1,-3.0,6,105.28260869565217,0.17523809523809525,4,4,2,3,2
False,71,-1.0,6,4,11,3,0.0,13,110.25152129817444,0.16977225672877846,3,4,3,3,2
False,31,-1.0,8,8,11,3,0.0,15,100.72881355932203,0.16977225672877846,2,2,3,2,0
False,84,108.0,3,4,11,3,14.0,11,110.25152129817444,0.17523809523809525,3,2,2,2,0
False,81,105.0,6,13,11,2,-9.0,7,103.75581395348837,0.17870722433460076,0,2,4,0,2
False,82,95.0,10,4,11,1,-10.0,9,110.25152129817444,0.16977225672877846,3,3,3,3,1
False,103,115.0,1,3,11,3,-7.0,14,103.75581395348837,0.16403162055335968,0,1,0,2,0
True,135,-1.0,10,8,11,3,10.0,4,103.75581395348837,0.17523809523809525,0,2,2,4,2
True,150,-1.0,9,1,11,2,26.0,5,100.72881355932203,0.16403162055335968,2,0,0,0,0
False,103,-1.0,10,5,11,2,0.0,8,100.72881355932203,0.16977225672877846,2,0,3,2,2
False,120,147.0,6,1,11,2,-12.0,4,103.75581395348837,0.16771488469601678,0,4,1,0,2
True,36,-1.0,6,11,11,2,2.0,13,105.28260869565217,0.16403162055335968,4,1,0,0,0
False,106,-1.0,2,11,11,2,23.0,6,103.75581395348837,0.17523809523809525,0,3,2,0,1
False,164,-1.0,9,15,11,3,-7.0,4,105.28260869565217,0.16771488469601678,4,0,1,4,0
True,125,-1.0,7,6,11,2,27.0,8,100.72881355932203,0.16403162055335968,2,3,0,4,2
False,91,89.0,6,3,11,3,5.0,17,103.75581395348837,0.16771488469601678,0,4,1,3,0
False,104,108.0,9,8,11,2,-12.0,7,105.28260869565217,0.16977225672877846,4,1,3,3,2
False,37,-1.0,1,12,11,3,0.0,3,103.52264150943397,0.17523809523809525,1,2,2,0,2
False,180,-1.0,10,4,11,2,-15.0,8,100.72881355932203,0.16977225672877846,2,4,3,2,2
False,174,214.0,6,11,11,2,19.0,5,110.25152129817444,0.17523809523809525,3,2,2,0,2
False,180,184.0,9,3,11,2,-11.0,8,105.28260869565217,0.16771488469601678,4,1,1,3,2
False,125,128.0,9,9,11,2,26.0,8,100.72881355932203,0.16403162055335968,2,3,0,4,1
False,86,-1.0,8,10,11,1,0.0,11,103.52264150943397,0.16977225672877846,1,1,3,3,0
False,165,-1.0,10,13,11,2,0.0,11,105.28260869565217,0.17523809523809525,4,0,2,1,1
False,180,205.0,1,6,11,2,25.0,11,103.75581395348837,0.16403162055335968,0,3,0,3,2
False,39,-1.0,3,12,11,2,0.0,8,100.72881355932203,0.17870722433460076,2,2,4,1,2
False,103,141.0,9,14,11,1,8.0,5,100.72881355932203,0.16771488469601678,2,4,1,4,0
False,149,-1.0,2,11,11,2,0.0,8,103.52264150943397,0.16771488469601678,1,3,1,2,1
False,143,-1.0,7,14,11,3,0.0,10,103.52264150943397,0.16403162055335968,1,4,0,1,0
False,135,126.0,6,13,11,2,-15.0,10,105.28260869565217,0.17870722433460076,4,0,4,0,2
False,157,156.0,9,12,11,1,1.0,9,103.75581395348837,0.17523809523809525,0,3,2,4,1
False,38,41.0,10,12,11,2,15.0,8,103.52264150943397,0.17870722433460076,1,1,4,4,2
False,172,202.0,1,10,11,2,22.0,10,103.75581395348837,0.16977225672877846,0,1,3,1,2
False,53,87.0,3,9,11,3,19.0,8,100.72881355932203,0.17870722433460076,2,4,4,3,0
True,155,-1.0,4,5,11,1,13.0,13,110.25152129817444,0.16771488469601678,3,3,1,0,0
True,174,-1.0,1,12,11,2,8.0,9,103.52264150943397,0.16771488469601678,1,2,1,3,2
True,140,-1.0,7,10,11,3,3.0,8,105.28260869565217,0.17523809523809525,4,3,2,1,0
False,119,152.0,2,4,11,3,-15.0,11,103.52264150943397,0.16977225672877846,1,3,3,1,0
False,121,-1.0,5,6,11,3,0.0,11,110.25152129817444,0.16403162055335968,3,4,0,1,1
False,104,-1.0,10,13,11,3,24.0,10,103.52264150943397,0.16977225672877846,1,0,3,1,1
False,62,75.0,6,3,11,2,12.0,5,105.28260869565217,0.16977225672877846,4,3,3,0,1
False,163,163.0,3,2,11,3,-5.0,16,105.28260869565217,0.16403162055335968,4,3,0,0,2
False,134,136.0,1,5,11,3,10.0,10,103.52264150943397,0.17870722433460076,1,4,4,1,2
False,70,68.0,6,5,11,3,29.0,8,110.25152129817444,0.16403162055335968,3,3,0,0,2
False,112,109.0,10,4,11,2,1.0,5,105.28260869565217,0.17523809523809525,4,1,2,0,1
False,77,115.0,2,11,11,1,26.0,11,103.75581395348837,0.16977225672877846,0,0,3,3,2
False,136,-1.0,6,2,11,1,0.0,9,105.28260869565217,0.16403162055335968,4,1,0,4,2
False,150,-1.0,6,1,11,2,0.0,8,103.75581395348837,0.16977225672877846,0,0,3,4,1
True,78,-1.0,2,9,11,1,8.0,13,105.28260869565217,0.16977225672877846,4,3,3,0,0
False,158,-1.0,6,10,11,3,9.0,5,110.25152129817444,0.16403162055335968,3,3,0,2,1
False,144,182.0,10,15,11,2,3.0,11,105.28260869565217,0.16977225672877846,4,0,3,3,2
False,104,130.0,8,9,11,1,16.0,9,100.72881355932203,0.17870722433460076,2,1,4,4,1
False,44,39.0,5,11,11,3,3.0,14,100.72881355932203,0.16977225672877846,2,2,3,2,1
False,74,-1.0,1,2,11,2,17.0,13,103.52264150943397,0.17870722433460076,1,1,4,3,2
True,39,-1.0,6,9,11,3,-13.0,8,105.28260869565217,0.16977225672877846,4,3,3,2,0
False,91,-1.0,6,12,11,3,-14.0,11,105.28260869565217,0.17523809523809525,4,1,2,2,1
False,31,70.0,8,1,11,2,23.0,8,105.28260869565217,0.17870722433460076,4,1,4,2,1
True,176,-1.0,9,12,11,2,16.0,8,105.28260869565217,0.16977225672877846,4,2,3,2,1
False,144,142.0,7,13,11,1,9.0,6,103.52264150943397,0.16771488469601678,1,4,1,1,1
False,113,-1.0,10,6,11,3,0.0,7,103.75581395348837,0.17523809523809525,0,0,2,3,2
False,132,137.0,9,2,11,2,14.0,6,100.72881355932203,0.17523809523809525,2,2,2,1,0
False,108,110.0,4,5,11,2,27.0,9,110.25152129817444,0.17523809523809525,3,2,2,3,0
False,149,188.0,4,3,11,2,15.0,17,103.75581395348837,0.16977225672877846,0,0,3,0,1
False,150,-1.0,1,12,11,2,16.0,13,103.75581395348837,0.16977225672877846,0,4,3,2,0
False,58,58.0,2,5,11,3,12.0,13,103.52264150943397,0.16977225672877846,1,0,3,0,0
False,152,-1.0,9,15,11,1,0.0,10,105.28260869565217,0.16771488469601678,4,4,1,2,2
False,145,150.0,5,11,11,2,-5.0,11,110.25152129817444,0.17870722433460076,3,1,4,1,1
True,50,-1.0,2,3,11,2,-3.0,8,103.75581395348837,0.17870722433460076,0,3,4,3,1
False,60,-1.0,8,10,11,2,22.0,8,100.72881355932203,0.17523809523809525,2,4,2,2,2
False,121,115.0,2,2,11,2,2.0,5,103.52264150943397,0.16977225672877846,1,4,3,1,1
False,150,159.0,2,9,11,2,12.0,10,110.25152129817444,0.16977225672877846,3,4,3,3,1
False,163,171.0,3,5,11,2,21.0,10,100.72881355932203,0.17523809523809525,2,2,2,1,1
False,122,154.0,3,14,11,2,8.0,11,103.75581395348837,0.17523809523809525,0,2,2,1,0
False,34,35.0,1,11,11,2,20.0,6,105.28260869565217,0.17523809523809525,4,0,2,1,1
False,157,176.0,6,4,11,2,-11.0,8,105.28260869565217,0.17870722433460076,4,1,4,4,0
True,134,-1.0,10,6,11,2,-3.0,8,100.72881355932203,0.17523809523809525,2,2,2,4,1
False,37,71.0,2,9,11,3,-1.0,11,103.75581395348837,0.16771488469601678,0,0,1,0,2
False,110,146.0,8,1,11,2,-9.0,13,100.72881355932203,0.16403162055335968,2,0,0,3,1
False,78,98.0,3,11,11,1,8.0,7,110.25152129817444,0.17523809523809525,3,2,2,1,0
False,139,-1.0,8,14,11,3,0.0,11,103.75581395348837,0.16403162055335968,0,3,0,0,2
False,91,117.0,3,2,11,2,27.0,7,100.72881355932203,0.16977225672877846,2,1,3,1,2
False,59,-1.0,6,6,11,3,0.0,16,103.52264150943397,0.17870722433460076,1,4,4,0,2
True,105,-1.0,5,13,11,1,18.0,11,110.25152129817444,0.16977225672877846,3,1,3,4,1
False,58,83.0,7,7,11,1,-10.0,10,103.52264150943397,0.16771488469601678,1,2,1,2,1
True,97,-1.0,4,7,11,2,-2.0,10,103.52264150943397,0.17523809523809525,1,0,2,3,1
False,90,94.0,9,9,11,2,30.0,14,110.25152129817444,0.17523809523809525,3,0,2,3,2
False,82,99.0,9,12,11,2,9.0,8,105.28260869565217,0.16403162055335968,4,0,0,2,1
False,117,116.0,1,1,11,3,-2.0,10,103.52264150943397,0.16977225672877846,1,2,3,0,1
False,156,-1.0,6,7,11,3,12.0,7,100.72881355932203,0.16977225672877846,2,2,3,3,1
False,177,-1.0,4,9,11,2,1.0,8,100.72881355932203,0.16403162055335968,2,3,0,3,0
False,148,142.0,7,4,11,3,14.0,11,105.28260869565217,0.16771488469601678,4,3,1,1,2
False,102,97.0,10,5,11,2,28.0,8,103.75581395348837,0.17870722433460076,0,3,4,4,2
False,142,-1.0,9,15,11,2,12.0,12,110.25152129817444,0.17523809523809525,3,2,2,3,0
False,136,172.0,7,1,11,1,-6.0,11,105.28260869565217,0.17523809523809525,4,4,2,1,2
False,93,114.0,4,9,11,3,12.0,8,103.52264150943397,0.17523809523809525,1,4,2,4,1
False,77,68.0,9,3,11,3,4.0,16,105.28260869565217,0.17523809523809525,4,1,2,2,2
False,168,-1.0,2,11,11,2,0.0,13,103.52264150943397,0.17870722433460076,1,4,4,0,2
True,61,-1.0,9,1,11,2,25.0,10,100.72881355932203,0.17870722433460076,2,0,4,0,0
False,39,36.0,6,2,11,1,3.0,8,103.52264150943397,0.16771488469601678,1,3,1,4,2
False,54,83.0,3,13,11,1,13.0,11,103.52264150943397,0.16771488469601678,1,0,1,3,2
False,57,76.0,8,2,11,3,10.0,7,110.25152129817444,0.17523809523809525,3,0,2,3,1
True,155,-1.0,5,15,11,1,21.0,5,103.52264150943397,0.17870722433460076,1,1,4,3,2
False,85,106.0,5,15,11,2,-7.0,8,105.28260869565217,0.17870722433460076,4,2,4,1,0
False,145,171.0,3,15,11,3,11.0,8,103.52264150943397,0.16771488469601678,1,0,1,1,1
False,150,149.0,1,8,11,2,-9.0,8,105.28260869565217,0.17523809523809525,4,4,2,2,1
False,61,92.0,5,2,11,2,29.0,8,100.72881355932203,0.17523809523809525,2,3,2,3,1
True,159,-1.0,4,3,11,1,27.0,7,110.25152129817444,0.17870722433460076,3,4,4,3,0
True,162,-1.0,4,14,11,2,-15.0,8,100.72881355932203,0.16403162055335968,2,3,0,4,1
False,68,-1.0,3,2,11,1,0.0,12,100.72881355932203,0.16977225672877846,2,1,3,4,1
False,140,-1.0,5,9,11,2,0.0,7,103.52264150943397,0.16403162055335968,1,4,0,1,2
False,146,-1.0,6,3,11,2,0.0,13,103.75581395348837,0.17523809523809525,0,0,2,2,1
False,114,128.0,5,15,11,2,16.0,9,103.52264150943397,0.16977225672877846,1,1,3,0,2
True,83,-1.0,3,9,11,2,16.0,13,103.75581395348837,0.17523809523809525,0,3,2,2,1
False,115,-1.0,4,9,11,3,0.0,11,105.28260869565217,0.16977225672877846,4,3,3,0,2
False,136,127.0,6,7,11,2,-10.0,8,103.75581395348837,0.17870722433460076,0,1,4,4,0
False,153,153.0,1,6,11,1,21.0,11,103.75581395348837,0.17523809523809525,0,1,2,4,2
False,163,-1.0,1,10,11,1,0.0,15,103.52264150943397,0.16771488469601678,1,2,1,2,2
False,72,-1.0,9,4,11,3,0.0,16,110.25152129817444,0.16771488469601678,3,4,1,2,2
False,100,113.0,8,3,11,2,16.0,8,103.52264150943397,0.16977225672877846,1,3,3,1,1
False,104,-1.0,4,2,11,2,-6.0,12,105.28260869565217,0.17523809523809525,4,0,2,1,2
False,102,118.0,4,3,11,2,2.0,10,103.75581395348837,0.17523809523809525,0,0,2,1,0
True,167,-1.0,10,1,11,3,1.0,16,105.28260869565217,0.16771488469601678,4,3,1,0,1
False,72,-1.0,5,7,11,2,0.0,12,100.72881355932203,0.16771488469601678,2,2,1,3,1
False,162,-1.0,3,2,11,1,0.0,12,100.72881355932203,0.16403162055335968,2,0,0,3,0
False,96,109.0,6,11,11,2,-3.0,10,103.52264150943397,0.17523809523809525,1,3,2,0,0
True,125,-1.0,9,7,11,3,16.0,9,103.75581395348837,0.16403162055335968,0,3,0,1,0
True,105,-1.0,3,5,11,2,-8.0,6,110.25152129817444,0.17870722433460076,3,2,4,0,0
False,124,131.0,10,5,11,2,1.0,8,105.28260869565217,0.17523809523809525,4,4,2,3,0
False,55,63.0,9,15,11,3,10.0,8,100.72881355932203,0.17523809523809525,2,2,2,4,1
False,105,126.0,4,12,11,2,13.0,13,103.52264150943397,0.17523809523809525,1,4,2,2,0
False,93,113.0,9,13,11,2,14.0,12,105.28260869565217,0.16403162055335968,4,2,0,0,0
False,94,92.0,9,8,11,2,11.0,9,103.52264150943397,0.17870722433460076,1,2,4,1,1
False,171,187.0,3,7,11,2,-10.0,11,105.28260869565217,0.17870722433460076,4,4,4,3,0
False,56,84.0,4,9,11,3,22.0,11,110.25152129817444,0.16771488469601678,3,0,1,0,0
False,166,206.0,1,10,11,1,-14.0,7,100.72881355932203,0.16403162055335968,2,0,0,0,2
False,49,53.0,4,15,11,1,-9.0,12,103.52264150943397,0.16403162055335968,1,1,0,2,1
False,164,201.0,4,1,11,3,12.0,14,103.75581395348837,0.16977225672877846,0,4,3,2,0
False,63,-1.0,4,9,11,1,25.0,7,105.28260869565217,0.16977225672877846,4,2,3,2,1
True,87,-1.0,8,14,11,3,-10.0,9,110.25152129817444,0.16977225672877846,3,3,3,4,0
False,158,173.0,10,7,11,3,17.0,6,110.25152129817444,0.16977225672877846,3,1,3,3,0
False,110,-1.0,5,4,11,1,0.0,12,103.75581395348837,0.17870722433460076,0,0,4,4,2
False,35,51.0,1,4,11,1,-8.0,12,103.52264150943397,0.16403162055335968,1,0,0,2,0
False,118,-1.0,10,13,11,3,0.0,11,110.25152129817444,0.17870722433460076,3,4,4,3,2
False,166,160.0,3,4,11,3,0.0,7,103.52264150943397,0.16403162055335968,1,4,0,3,1
False,123,154.0,7,8,11,3,9.0,6,103.75581395348837,0.16977225672877846,0,3,3,4,0
False,89,89.0,5,14,11,2,-2.0,9,103.75581395348837,0.16977225672877846,0,3,3,0,1
False,111,-1.0,10,2,11,2,5.0,8,105.28260869565217,0.16403162055335968,4,3,0,4,2
False,132,160.0,9,9,11,1,-2.0,10,100.72881355932203,0.16403162055335968,2,4,0,2,1
False,172,-1.0,7,7,11,1,23.0,5,105.28260869565217,0.17870722433460076,4,4,4,4,1
False,125,118.0,3,5,11,3,26.0,11,110.25152129817444,0.16771488469601678,3,2,1,1,0
False,172,162.0,3,14,11,3,11.0,6,110.25152129817444,0.16977225672877846,3,4,3,3,2
True,177,-1.0,7,3,11,2,6.0,12,110.25152129817444,0.16403162055335968,3,4,0,3,1
True,149,-1.0,9,5,11,2,-11.0,5,110.25152129817444,0.17870722433460076,3,1,4,0,2
False,129,149.0,7,5,11,3,-13.0,7,103.75581395348837,0.17870722433460076,0,4,4,0,1
False,89,100.0,9,15,11,3,21.0,8,105.28260869565217,0.16977225672877846,4,4,3,3,1
False,165,-1.0,7,4,11,2,0.0,11,105.28260869565217,0.17523809523809525,4,0,2,2,1
False,49,-1.0,10,15,11,1,0.0,10,100.72881355932203,0.16977225672877846,2,3,3,2,2
True,126,-1.0,8,5,11,2,17.0,8,110.25152129817444,0.16771488469601678,3,0,1,3,0
False,115,152.0,5,8,11,2,-8.0,11,100.72881355932203,0.17523809523809525,2,3,2,1,2
True,41,-1.0,7,12,11,3,29.0,15,110.25152129817444,0.16771488469601678,3,4,1,2,0
True,86,-1.0,8,11,11,3,28.0,6,103.75581395348837,0.16977225672877846,0,4,3,0,1
True,38,-1.0,9,6,11,2,6.0,8,110.25152129817444,0.16771488469601678,3,1,1,1,0
True,157,-1.0,1,3,11,1,-13.0,8,103.75581395348837,0.16403162055335968,0,1,0,2,0
False,141,-1.0,8,3,11,3,0.0,11,103.52264150943397,0.16771488469601678,1,1,1,4,0
False,89,83.0,9,6,11,2,-2.0,8,105.28260869565217,0.16403162055335968,4,1,0,0,2
False,63,70.0,8,6,11,1,16.0,6,105.28260869565217,0.17523809523809525,4,4,2,3,0
False,161,-1.0,3,4,11,1,0.0,10,103.52264150943397,0.16977225672877846,1,1,3,0,0
False,87,121.0,6,10,11,3,0.0,9,110.25152129817444,0.16977225672877846,3,3,3,4,0
False,67,75.0,10,10,11,3,5.0,10,103.52264150943397,0.17870722433460076,1,2,4,1,1
False,122,149.0,5,3,11,3,26.0,8,110.25152129817444,0.16977225672877846,3,1,3,4,1
False,63,80.0,3,15,11,3,17.0,10,103.52264150943397,0.16771488469601678,1,3,1,1,0
True,46,-1.0,2,10,11,2,-3.0,12,100.72881355932203,0.16403162055335968,2,2,0,3,0
False,102,-1.0,2,4,11,3,0.0,10,110.25152129817444,0.17523809523809525,3,4,2,2,2
False,56,-1.0,1,10,11,1,-4.0,6,110.25152129817444,0.16977225672877846,3,1,3,3,2
False,141,-1.0,7,9,11,1,0.0,6,110.25152129817444,0.17523809523809525,3,3,2,3,0
False,39,45.0,2,3,11,2,30.0,7,100.72881355932203,0.16403162055335968,2,0,0,0,1
False,39,-1.0,5,14,11,1,0.0,11,103.52264150943397,0.17523809523809525,1,0,2,1,1
False,123,124.0,10,13,11,3,-3.0,8,110.25152129817444,0.16771488469601678,3,3,1,4,1
True,35,-1.0,7,12,11,2,-8.0,8,103.75581395348837,0.17870722433460076,0,3,4,2,0
False,43,-1.0,8,3,11,2,-8.0,6,103.75581395348837,0.17870722433460076,0,2,4,1,2
False,62,81.0,5,11,11,3,27.0,8,100.72881355932203,0.16403162055335968,2,1,0,4,2
False,94,132.0,9,2,11,3,23.0,10,103.52264150943397,0.16771488469601678,1,1,1,2,1
True,153,-1.0,7,14,11,2,19.0,6,103.52264150943397,0.17523809523809525,1,2,2,3,2
False,157,181.0,10,15,11,3,17.0,5,103.52264150943397,0.16771488469601678,1,0,1,1,0
False,87,88.0,4,14,11,2,3.0,7,103.52264150943397,0.16977225672877846,1,4,3,1,0
False,163,188.0,1,6,11,3,-8.0,7,103.75581395348837,0.16403162055335968,0,0,0,0,0
False,137,130.0,5,9,11,1,4.0,13,103.75581395348837,0.16403162055335968,0,2,0,0,2
False,158,169.0,6,3,11,1,18.0,8,100.72881355932203,0.16771488469601678,2,0,1,0,0
False,168,204.0,7,7,11,3,-3.0,10,100.72881355932203,0.16403162055335968,2,0,0,1,1
True,98,-1.0,2,11,11,2,-13.0,9,110.25152129817444,0.17523809523809525,3,1,2,4,2
